country code,place name,admin code1,admin name1,Latitude,Longitude,,,Nom_fr
CA,Valley River Reserve (Tootinaowaziibeeng Treaty Reserve),MB,Manitoba,51.22785195,-100.972736,,,Valley River Reserve (Tootinaowaziibeeng Treaty Reserve)
CA,Swan Lake Reserve (Swan Lake),MB,Manitoba,49.38558511,-98.88464495,,,Swan Lake Reserve (Swan Lake)
CA,Gambler First Nation,MB,Manitoba,50.59467312,-101.382376,,,Gambler First Nation
CA,Dakota Tipi,MB,Manitoba,49.94811849,-98.34056859,,,Dakota Tipi
CA,God's Lake First Nation,MB,Manitoba,54.5473761,-94.50182983,,,God's Lake First Nation
CA,Garden Hill (Garden Hill First Nations),MB,Manitoba,53.87277927,-94.65354761,,,Garden Hill (Garden Hill First Nations)
CA,St. Theresa Point,MB,Manitoba,53.817286,-94.85123575,,,St. Theresa Point
CA,Wasagamack (Wasagamack First Nation),MB,Manitoba,53.89540941,-94.92727827,,,Wasagamack (Wasagamack First Nation)
CA,Red Sucker Lake,MB,Manitoba,54.15616754,-93.56888948,,,Red Sucker Lake
CA,Oxford House (Bunibonibee Cree Nation),MB,Manitoba,54.9498235,-95.26475891,,,Oxford House (Bunibonibee Cree Nation)
CA,Gods River (Manto Sipi Cree Nation),MB,Manitoba,54.83545939,-94.04996025,,,Gods River (Manto Sipi Cree Nation)
CA,Tadoule Lake (Sayisi Dene First Nation),MB,Manitoba,58.71612358,-98.48648543,,,Tadoule Lake (Sayisi Dene First Nation)
CA,York Landing (York Factory First Nation),MB,Manitoba,56.0874521,-96.09898778,,,York Landing (York Factory First Nation)
CA,Fox Lake,MB,Manitoba,56.34572967,-94.70966579,,,Fox Lake
CA,Tataskweyak Cree Nation,MB,Manitoba,56.24449523,-96.09783056,,,Tataskweyak Cree Nation
CA,Shamattawa First Nation,MB,Manitoba,55.8620313,-92.09302096,,,Shamattawa First Nation
CA,Barren Lands (Brochet),MB,Manitoba,57.88737057,-101.6638679,,,Barren Lands (Brochet)
CA,Chemawawin Cree Nation (Easterville),MB,Manitoba,53.10301087,-99.80756013,,,Chemawawin Cree Nation (Easterville)
CA,Grand Rapids (Misipawistik Cree Nation),MB,Manitoba,53.17924755,-99.25689968,,,Grand Rapids (Misipawistik Cree Nation)
CA,Pukatawagan (Mathias Colomb),MB,Manitoba,55.742055,-101.316897,,,Pukatawagan (Mathias Colomb)
CA,Mosakahiken Cree Nation (Moose Lake),MB,Manitoba,53.70558589,-100.3148201,,,Mosakahiken Cree Nation (Moose Lake)
CA,Nelson House (Nisichawayasihk Cree Nation),MB,Manitoba,55.78300162,-98.88575191,,,Nelson House (Nisichawayasihk Cree Nation)
CA,Pelican Rapids (Sapotaweyak Cree Nation),MB,Manitoba,52.74473335,-100.6922991,,,Pelican Rapids (Sapotaweyak Cree Nation)
CA,Opaskwayak Cree Nation (The Pas),MB,Manitoba,53.83770331,-101.2713594,,,Opaskwayak Cree Nation (The Pas)
CA,Anama Bay (Dauphin River),MB,Manitoba,51.96317377,-98.06537758,,,Anama Bay (Dauphin River)
CA,Lac Brochet (Northlands Denesuline First Nation),MB,Manitoba,58.61845874,-101.4880094,,,Lac Brochet (Northlands Denesuline First Nation)
CA,South Indian Lake (O-Pipon-Na-Piwin Cree Nation),MB,Manitoba,56.77998388,-98.93119492,,,South Indian Lake (O-Pipon-Na-Piwin Cree Nation)
CA,Ilford (War Lake First Nation),MB,Manitoba,56.06842955,-95.59650719,,,Ilford (War Lake First Nation)
CA,Indian Birch (Wuskwi Sipihk First Nation),MB,Manitoba,52.50906928,-100.8705155,,,Indian Birch (Wuskwi Sipihk First Nation)
CA,Kee-Way-Win,ON,Ontario,53.00401909,-92.7973229,,,Kee-Way-Win
CA,Balmertown (McDowell Lake),ON,Ontario,51.0595071,-93.74766806,,,Balmertown (McDowell Lake)
CA,Pauingassi First Nation,MB,Manitoba,52.15760622,-95.3741258,,,Pauingassi First Nation
CA,Black Sturgeon Indian Reserve (Marcel Colomb First Nation),MB,Manitoba,56.80282521,-100.5830595,,,Black Sturgeon Indian Reserve (Marcel Colomb First Nation)
CA,Little Pine,SK,Saskatchewan,52.91655964,-109.0583132,,,Little Pine
CA,Lucky Man,SK,Saskatchewan,52.98890093,-107.2365621,,,Lucky Man
CA,Moosomin,SK,Saskatchewan,53.08272776,-108.3165086,,,Moosomin
CA,"Mosquito, Grizzly Bear's Head, Lean Man First Nations",SK,Saskatchewan,52.49042472,-108.2484351,,,"Mosquito, Grizzly Bear's Head, Lean Man First Nations"
CA,Onion Lake Cree Nation,SK,Saskatchewan,53.71264566,-109.9639776,,,Onion Lake Cree Nation
CA,Poundmaker,SK,Saskatchewan,52.89611398,-108.9743138,,,Poundmaker
CA,Red Pheasant,SK,Saskatchewan,52.45789348,-108.1796185,,,Red Pheasant
CA,Saulteaux,SK,Saskatchewan,53.12555561,-108.3294556,,,Saulteaux
CA,Sweetgrass,SK,Saskatchewan,52.76546337,-108.7159253,,,Sweetgrass
CA,Thunderchild First Nation,SK,Saskatchewan,53.48005024,-108.8746459,,,Thunderchild First Nation
CA,Cumberland House Cree Nation,SK,Saskatchewan,53.94193161,-102.2849307,,,Cumberland House Cree Nation
CA,Fond du Lac,SK,Saskatchewan,59.32748567,-107.1889218,,,Fond du Lac
CA,Hatchet Lake,SK,Saskatchewan,58.11250568,-103.1591634,,,Hatchet Lake
CA,Lac La Ronge,SK,Saskatchewan,55.09888546,-105.3038105,,,Lac La Ronge
CA,Montreal Lake,SK,Saskatchewan,54.0517366,-105.7866136,,,Montreal Lake
CA,Pelican Narrows (Peter Ballantyne Cree Nation),SK,Saskatchewan,55.172545,-102.931514,,,Pelican Narrows (Peter Ballantyne Cree Nation)
CA,Red Earth,SK,Saskatchewan,53.49095235,-102.8611374,,,Red Earth
CA,Pakwaw Lake (Shoal Lake Cree Nation),SK,Saskatchewan,53.48310225,-102.6275541,,,Pakwaw Lake (Shoal Lake Cree Nation)
CA,Wahpeton Dakota Nation,SK,Saskatchewan,53.27662607,-105.897007,,,Wahpeton Dakota Nation
CA,Black Lake,SK,Saskatchewan,59.130252,-105.602644,,,Black Lake
CA,Sturgeon Lake First Nation,SK,Saskatchewan,53.42078837,-105.987453,,,Sturgeon Lake First Nation
CA,Cowessess,SK,Saskatchewan,50.51635723,-102.6601262,,,Cowessess
CA,Kahkewistahaw,SK,Saskatchewan,50.491236,-102.531437,,,Kahkewistahaw
CA,Ochapowace,SK,Saskatchewan,50.46998499,-102.3944049,,,Ochapowace
CA,Sakimay First Nations,SK,Saskatchewan,50.52861557,-102.7921497,,,Sakimay First Nations
CA,Carlyle Lake Resort (White Bear),SK,Saskatchewan,49.75175817,-102.2703709,,,Carlyle Lake Resort (White Bear)
CA,Badgerville (Cote First Nation 366),SK,Saskatchewan,51.64388234,-101.9026888,,,Badgerville (Cote First Nation 366)
CA,Springside (Keeseekoose),SK,Saskatchewan,51.71897988,-101.909194,,,Springside (Keeseekoose)
CA,The Key First Nation,SK,Saskatchewan,51.78287422,-102.129017,,,The Key First Nation
CA,Beardy's and Okemasis,SK,Saskatchewan,52.83742079,-106.3110078,,,Beardy's and Okemasis
CA,James Smith,SK,Saskatchewan,53.105706,-104.8775749,,,James Smith
CA,Muskoday First Nation,SK,Saskatchewan,53.08839804,-105.4905969,,,Muskoday First Nation
CA,Whitecap (Whitecap Dakota First Nation),SK,Saskatchewan,51.87665263,-106.7120252,,,Whitecap (Whitecap Dakota First Nation)
CA,One Arrow First Nation,SK,Saskatchewan,52.74048577,-106.0292099,,,One Arrow First Nation
CA,Mistawasis (Mistawasis Nêhiyawak),SK,Saskatchewan,53.17493868,-106.8066153,,,Mistawasis (Mistawasis Nêhiyawak)
CA,Muskeg Lake (Muskeg Lake Cree Nation #102),SK,Saskatchewan,53.00294787,-106.8741182,,,Muskeg Lake (Muskeg Lake Cree Nation #102)
CA,Yellow Quill,SK,Saskatchewan,52.30323552,-103.6250812,,,Yellow Quill
CA,Kinistin Saulteaux Nation,SK,Saskatchewan,52.60967325,-104.219113,,,Kinistin Saulteaux Nation
CA,Carry The Kettle,SK,Saskatchewan,50.35494607,-103.4674764,,,Carry The Kettle
CA,Little Black Bear,SK,Saskatchewan,51.00464079,-103.3163461,,,Little Black Bear
CA,Nekaneet,SK,Saskatchewan,49.67516372,-109.1981607,,,Nekaneet
CA,Muscowpetung,SK,Saskatchewan,50.77598387,-104.2838799,,,Muscowpetung
CA,Okanese,SK,Saskatchewan,50.94425189,-103.3550561,,,Okanese
CA,Pasqua First Nation #79,SK,Saskatchewan,50.73882767,-103.9908324,,,Pasqua First Nation #79
CA,Peepeekisis Cree Nation No.81,SK,Saskatchewan,50.86519265,-103.3392426,,,Peepeekisis Cree Nation No.81
CA,Piapot,SK,Saskatchewan,50.77705143,-104.4271017,,,Piapot
CA,Standing Buffalo,SK,Saskatchewan,50.80169678,-103.8948528,,,Standing Buffalo
CA,Star Blanket Cree Nation,SK,Saskatchewan,50.96244286,-103.3041909,,,Star Blanket Cree Nation
CA,Wood Mountain,SK,Saskatchewan,49.33538113,-106.4493074,,,Wood Mountain
CA,Day Star,SK,Saskatchewan,51.506491,-104.2224396,,,Day Star
CA,Fishing Lake First Nation,SK,Saskatchewan,51.85653159,-103.6323728,,,Fishing Lake First Nation
CA,George Gordon First Nation,SK,Saskatchewan,51.29625232,-104.3019593,,,George Gordon First Nation
CA,Muskowekwan,SK,Saskatchewan,51.32707481,-104.0044427,,,Muskowekwan
CA,Kawacatoose,SK,Saskatchewan,51.48178573,-104.4043921,,,Kawacatoose
CA,Canoe Narrows (Canoe Lake Cree First Nation),SK,Saskatchewan,55.16359443,-108.1573536,,,Canoe Narrows (Canoe Lake Cree First Nation)
CA,Flying Dust First Nation,SK,Saskatchewan,54.13541804,-108.4043236,,,Flying Dust First Nation
CA,Makwa Sahgaiehcan First Nation,SK,Saskatchewan,54.02743022,-109.1652925,,,Makwa Sahgaiehcan First Nation
CA,Island Lake (Ministikwan Lake Cree Nation),SK,Saskatchewan,54.04799333,-109.6694826,,,Island Lake (Ministikwan Lake Cree Nation)
CA,Dillon (Buffalo River Dene Nation),SK,Saskatchewan,55.92774872,-108.9399635,,,Dillon (Buffalo River Dene Nation)
CA,Big Island Lake Cree Nation,SK,Saskatchewan,54.41120525,-109.6209161,,,Big Island Lake Cree Nation
CA,English River First Nation,SK,Saskatchewan,55.91533675,-107.7172826,,,English River First Nation
CA,Clearwater River Dene,SK,Saskatchewan,56.52819969,-109.4998139,,,Clearwater River Dene
CA,Waterhen Lake,SK,Saskatchewan,54.52197793,-108.4094222,,,Waterhen Lake
CA,Birch Narrows First Nation,SK,Saskatchewan,56.47238978,-108.6898507,,,Birch Narrows First Nation
CA,Big River,SK,Saskatchewan,53.5747946,-107.1107661,,,Big River
CA,Pelican Lake,SK,Saskatchewan,53.68440906,-107.7851991,,,Pelican Lake
CA,Starblanket (Ahtahkakoop),SK,Saskatchewan,53.37291426,-106.9309314,,,Starblanket (Ahtahkakoop)
CA,Witchekan Lake,SK,Saskatchewan,53.51244993,-107.6049857,,,Witchekan Lake
CA,Ocean Man,SK,Saskatchewan,49.82441697,-102.9341096,,,Ocean Man
CA,Pheasant Rump Nakota,SK,Saskatchewan,50.75758622,-103.7864069,,,Pheasant Rump Nakota
CA,Siksika Nation,AB,Alberta,50.85913341,-113.0508325,,,Siksika Nation
CA,O'Chiese,AB,Alberta,52.70591867,-115.281361,,,O'Chiese
CA,Tsuut'ina Nation,AB,Alberta,50.94835079,-114.1459481,,,Tsuut'ina Nation
CA,Chiniki,AB,Alberta,51.16994712,-114.8463638,,,Chiniki
CA,Sunchild First Nation,AB,Alberta,52.6997629,-115.3399552,,,Sunchild First Nation
CA,Stand Off (Blood),AB,Alberta,49.46177414,-113.2966576,,,Stand Off (Blood)
CA,Brocket (Piikani Nation),AB,Alberta,49.54873862,-113.7489525,,,Brocket (Piikani Nation)
CA,Alexis Nakota Sioux Nation,AB,Alberta,53.72886002,-114.4870373,,,Alexis Nakota Sioux Nation
CA,Alexander,AB,Alberta,53.80385892,-113.9205546,,,Alexander
CA,Louis Bull,AB,Alberta,52.87472152,-113.5721456,,,Louis Bull
CA,Enoch Cree Nation #440,AB,Alberta,53.501955,-113.7555418,,,Enoch Cree Nation #440
CA,Paul,AB,Alberta,53.52379593,-114.370707,,,Paul
CA,Montana,AB,Alberta,52.72617603,-113.425473,,,Montana
CA,Ermineskin Tribe,AB,Alberta,52.83585149,-113.4524753,,,Ermineskin Tribe
CA,Samson,AB,Alberta,52.82038608,-113.4550463,,,Samson
CA,Beaver First Nation,AB,Alberta,58.45579013,-116.274778,,,Beaver First Nation
CA,Tallcree (Tallcree Tribal Government),AB,Alberta,58.06110099,-115.6215701,,,Tallcree (Tallcree Tribal Government)
CA,Fox Lake (Little Red River Cree Nation),AB,Alberta,58.46491987,-114.5334634,,,Fox Lake (Little Red River Cree Nation)
CA,Assumption (Dene Tha'),AB,Alberta,58.69815148,-118.6912666,,,Assumption (Dene Tha')
CA,Horse Lake First Nation,AB,Alberta,55.35171627,-119.693694,,,Horse Lake First Nation
CA,Driftpile Cree Nation,AB,Alberta,55.3432331,-115.7824937,,,Driftpile Cree Nation
CA,Duncan's First Nation,AB,Alberta,56.10208054,-117.865029,,,Duncan's First Nation
CA,Kapawe'no First Nation,AB,Alberta,55.54863395,-116.1548627,,,Kapawe'no First Nation
CA,Little Buffalo (Lubicon Lake),AB,Alberta,56.43865336,-116.1080517,,,Little Buffalo (Lubicon Lake)
CA,Sawridge First Nation,AB,Alberta,55.29758767,-114.8397107,,,Sawridge First Nation
CA,Sturgeon Lake Cree Nation,AB,Alberta,55.06759463,-117.4180962,,,Sturgeon Lake Cree Nation
CA,Arcadia (Sucker Creek),AB,Alberta,55.40420096,-116.1542595,,,Arcadia (Sucker Creek)
CA,Swan River First Nation,AB,Alberta,55.32586274,-115.4334192,,,Swan River First Nation
CA,Bigstone Cree Nation,AB,Alberta,55.94642528,-113.78296,,,Bigstone Cree Nation
CA,Atikameg (Whitefish Lake),AB,Alberta,55.91889578,-115.6480717,,,Atikameg (Whitefish Lake)
CA,Beaver Lake Cree Nation,AB,Alberta,54.6813814,-111.911099,,,Beaver Lake Cree Nation
CA,Mikisew Cree First Nation,AB,Alberta,58.71129957,-111.1833273,,,Mikisew Cree First Nation
CA,Saddle Lake (Saddle Lake Cree Nation),AB,Alberta,53.97027718,-111.6934681,,,Saddle Lake (Saddle Lake Cree Nation)
CA,Athabasca Chipewyan First Nation,AB,Alberta,58.54820498,-111.0301551,,,Athabasca Chipewyan First Nation
CA,Cold Lake First Nations,AB,Alberta,54.33705071,-110.2361825,,,Cold Lake First Nations
CA,Frog Lake,AB,Alberta,53.95750197,-110.4008053,,,Frog Lake
CA,Kehewin Cree Nation,AB,Alberta,54.11608845,-110.8570944,,,Kehewin Cree Nation
CA,Fort McKay First Nation,AB,Alberta,57.17950646,-111.6349127,,,Fort McKay First Nation
CA,Fort McMurray #468 First Nation,AB,Alberta,56.41352732,-111.1574637,,,Fort McMurray #468 First Nation
CA,Heart Lake,AB,Alberta,55.0312881,-111.5400495,,,Heart Lake
CA,Chipewyan Prairie First Nation,AB,Alberta,55.93179351,-110.721775,,,Chipewyan Prairie First Nation
CA,Stoney,AB,Alberta,51.16981973,-114.8468914,,,Stoney
CA,Bearspaw,AB,Alberta,51.16987015,-114.8466492,,,Bearspaw
CA,Woodland Cree First Nation,AB,Alberta,56.47236789,-116.4018248,,,Woodland Cree First Nation
CA,Wesley,AB,Alberta,51.16995073,-114.8465184,,,Wesley
CA,Loon Lake (Loon River Cree),AB,Alberta,56.53549909,-115.3926985,,,Loon Lake (Loon River Cree)
CA,Smith's Landing First Nation,AB,Alberta,59.99900236,-111.878066,,,Smith's Landing First Nation
CA,Peerless Lake (Peerless Trout First Nation),AB,Alberta,56.67837507,-114.5819412,,,Peerless Lake (Peerless Trout First Nation)
CA,Aishihik,YT,#N/A,61.59917041,-137.5066895,,,Aishihik
CA,Carcross (Carcross/Tagish First Nation),YT,#N/A,60.17044326,-134.7037556,,,Carcross (Carcross/Tagish First Nation)
CA,Little Salmon/Carmacks First Nation,YT,#N/A,62.09616749,-136.2888648,,,Little Salmon/Carmacks First Nation
CA,Champagne,YT,#N/A,60.78612793,-136.4813642,,,Champagne
CA,Dawson (Tr'ondëk Hwëch'in),YT,#N/A,64.06492833,-139.431203,,,Dawson (Tr'ondëk Hwëch'in)
CA,Mayo (First Nation of Nacho Nyak Dun),YT,#N/A,63.59480444,-135.8972945,,,Mayo (First Nation of Nacho Nyak Dun)
CA,Old Crow (Vuntut Gwitchin First Nation),YT,#N/A,67.57039011,-139.8278216,,,Old Crow (Vuntut Gwitchin First Nation)
CA,Ross River,YT,#N/A,61.97949763,-132.4509601,,,Ross River
CA,Pelly Crossing (Selkirk First Nation),YT,#N/A,62.82386586,-136.5729357,,,Pelly Crossing (Selkirk First Nation)
CA,Teslin (Teslin Tlingit Council),YT,#N/A,60.16781053,-132.7298594,,,Teslin (Teslin Tlingit Council)
CA,Kwanlin Dun First Nation,YT,#N/A,60.71905902,-135.108155,,,Kwanlin Dun First Nation
CA,Taku River Tlingit,BC,British Colombia,59.5058174,-133.6586891,,,Taku River Tlingit
CA,Watson Lake (Liard First Nation),YT,#N/A,60.06601545,-128.7165467,,,Watson Lake (Liard First Nation)
CA,Kluane First Nation,YT,#N/A,61.35645863,-138.990165,,,Kluane First Nation
CA,Good Hope Lake (Dease River),BC,British Colombia,59.2946765,-129.2882081,,,Good Hope Lake (Dease River)
CA,Beaver Creek (White River First Nation),YT,#N/A,62.38375616,-140.8753267,,,Beaver Creek (White River First Nation)
CA,Haines Junction (Champagne and Aishihik First Nations),YT,#N/A,60.75262276,-137.5064412,,,Haines Junction (Champagne and Aishihik First Nations)
CA,Ta'an Kwach'an,YT,#N/A,60.73589476,-135.0768104,,,Ta'an Kwach'an
CA,Moricetown (Witset First Nation),BC,British Colombia,55.02156627,-127.3309146,,,Moricetown (Witset First Nation)
CA,Hazelton (Gitanmaax),BC,British Colombia,55.25567113,-127.6750382,,,Hazelton (Gitanmaax)
CA,Kispiox,BC,British Colombia,55.35529927,-127.6910962,,,Kispiox
CA,Glen Vowell,BC,British Colombia,55.30996728,-127.6743591,,,Glen Vowell
CA,Hagwilget (Hagwilget Village),BC,British Colombia,55.25353846,-127.6003006,,,Hagwilget (Hagwilget Village)
CA,Kitseguecla (Gitsegukla),BC,British Colombia,55.08768609,-127.8295901,,,Kitseguecla (Gitsegukla)
CA,Kitwanga (Gitwangak),BC,British Colombia,55.09925522,-128.0679331,,,Kitwanga (Gitwangak)
CA,Gitanyow,BC,British Colombia,55.26763522,-128.0706182,,,Gitanyow
CA,Bella Bella (Heiltsuk),BC,British Colombia,52.16977016,-128.144901,,,Bella Bella (Heiltsuk)
CA,Nuxalk Nation,BC,British Colombia,52.36360092,-126.7105428,,,Nuxalk Nation
CA,Klemtu (Kitasoo),BC,British Colombia,52.59061848,-128.5196735,,,Klemtu (Kitasoo)
CA,Oweekeno (Wuikinuxv Nation),BC,British Colombia,51.68011259,-127.2320638,,,Oweekeno (Wuikinuxv Nation)
CA,Saulteau First Nations,BC,British Colombia,55.8522192,-121.6530037,,,Saulteau First Nations
CA,Fort Nelson First Nation,BC,British Colombia,58.77010504,-122.6597259,,,Fort Nelson First Nation
CA,Prophet River First Nation,BC,British Colombia,58.09254044,-122.6975303,,,Prophet River First Nation
CA,West Moberly First Nations,BC,British Colombia,55.82791187,-121.852488,,,West Moberly First Nations
CA,Halfway River First Nation,BC,British Colombia,56.513367,-121.964969,,,Halfway River First Nation
CA,Blueberry River First Nations,BC,British Colombia,56.7040408,-121.1124132,,,Blueberry River First Nations
CA,Doig River First Nation,BC,British Colombia,56.57785363,-120.4955851,,,Doig River First Nation
CA,Burrard (Tsleil-Waututh Nation),BC,British Colombia,49.31097809,-122.9891354,,,Burrard (Tsleil-Waututh Nation)
CA,Musqueam,BC,British Colombia,49.22494,-123.1992,,,Musqueam
CA,Sechelt Indian Government District (Sechelt),BC,British Colombia,49.47389961,-123.7499555,,,Sechelt Indian Government District (Sechelt)
CA,Homalco,BC,British Colombia,49.95163974,-125.2436084,,,Homalco
CA,Klahoose First Nation,BC,British Colombia,50.12583127,-124.921269,,,Klahoose First Nation
CA,Sliammon (Tla'amin Nation),BC,British Colombia,49.90059,-124.617391,,,Sliammon (Tla'amin Nation)
CA,Squamish,BC,British Colombia,49.31826145,-123.0835722,,,Squamish
CA,N'Quatqua,BC,British Colombia,50.52754961,-122.484197,,,N'Quatqua
CA,Mount Currie (Lil'wat Nation),BC,British Colombia,50.33212805,-122.6626882,,,Mount Currie (Lil'wat Nation)
CA,Aitchelitz,BC,British Colombia,49.15041731,-121.9868968,,,Aitchelitz
CA,Chehalis (Sts'ailes),BC,British Colombia,49.29851056,-121.9141716,,,Chehalis (Sts'ailes)
CA,Kwikwetlem First Nation,BC,British Colombia,49.23016091,-122.805957,,,Kwikwetlem First Nation
CA,Douglas,BC,British Colombia,49.75599262,-122.2010851,,,Douglas
CA,Skookumchuck (Skatin Nations),BC,British Colombia,49.93829583,-122.4103973,,,Skookumchuck (Skatin Nations)
CA,Katzie,BC,British Colombia,49.2014254,-122.6769305,,,Katzie
CA,Kwantlen First Nation,BC,British Colombia,49.1714439,-122.5654943,,,Kwantlen First Nation
CA,Matsqui,BC,British Colombia,49.10445085,-122.3388047,,,Matsqui
CA,New Westminster,BC,British Colombia,49.236323,-123.023974,,,New Westminster
CA,Samahquam,BC,British Colombia,49.99057574,-122.4581077,,,Samahquam
CA,Scowlitz (Sq'éwlets),BC,British Colombia,49.2359419,-122.0024561,,,Scowlitz (Sq'éwlets)
CA,Semiahmoo,BC,British Colombia,49.014532,-122.7777408,,,Semiahmoo
CA,Shxwhá:y Village,BC,British Colombia,49.1689698,-121.9889236,,,Shxwhá:y Village
CA,Skowkale,BC,British Colombia,49.14171269,-121.9405793,,,Skowkale
CA,Soowahlie,BC,British Colombia,49.08102009,-121.9689589,,,Soowahlie
CA,Skwah,BC,British Colombia,49.17774913,-121.9719681,,,Skwah
CA,Squiala First Nation,BC,British Colombia,49.158014,-121.979421,,,Squiala First Nation
CA,Tzeachten,BC,British Colombia,49.111856,-121.953976,,,Tzeachten
CA,Yakweakwioose,BC,British Colombia,49.1326153,-121.938565,,,Yakweakwioose
CA,Tsawwassen First Nation,BC,British Colombia,49.03788266,-123.0976963,,,Tsawwassen First Nation
CA,Sumas First Nation,BC,British Colombia,49.05551631,-122.1950165,,,Sumas First Nation
CA,Deroche (Leq' a: mel First Nation),BC,British Colombia,49.18750187,-122.07457,,,Deroche (Leq' a: mel First Nation)
CA,Kwaw-kwaw-Apilt,BC,British Colombia,49.16684968,-121.9752457,,,Kwaw-kwaw-Apilt
CA,Seabird Island,BC,British Colombia,49.25512172,-121.7303967,,,Seabird Island
CA,Skawahlook First Nation,BC,British Colombia,49.35684561,-121.6061836,,,Skawahlook First Nation
CA,Chawathil,BC,British Colombia,49.36982229,-121.5526044,,,Chawathil
CA,Cheam,BC,British Colombia,49.18978699,-121.7834885,,,Cheam
CA,Popkum,BC,British Colombia,49.20951286,-121.7100828,,,Popkum
CA,Peters First Nation,BC,British Colombia,49.29386512,-121.6579455,,,Peters First Nation
CA,Shxw'ow'hamel First Nation,BC,British Colombia,49.34302592,-121.6066646,,,Shxw'ow'hamel First Nation
CA,Union Bar First Nation,BC,British Colombia,49.435226,-121.438138,,,Union Bar First Nation
CA,Yale (Yale First Nation),BC,British Colombia,49.56217716,-121.4260119,,,Yale (Yale First Nation)
CA,Bridge River,BC,British Colombia,50.76954081,-121.9640977,,,Bridge River
CA,Cayoose Creek,BC,British Colombia,50.67430383,-121.9340601,,,Cayoose Creek
CA,Xaxli'p,BC,British Colombia,50.73462522,-121.8644238,,,Xaxli'p
CA,T'it'q'et,BC,British Colombia,50.67820824,-121.9421501,,,T'it'q'et
CA,Pavilion (Ts'kw'aylaxw First Nation),BC,British Colombia,50.88589275,-121.818993,,,Pavilion (Ts'kw'aylaxw First Nation)
CA,Shalalth (Tsal'alh),BC,British Colombia,50.72916019,-122.2144391,,,Shalalth (Tsal'alh)
CA,Osoyoos,BC,British Colombia,49.18467774,-119.5365972,,,Osoyoos
CA,Penticton,BC,British Colombia,49.49136808,-119.6447628,,,Penticton
CA,Lower Similkameen,BC,British Colombia,49.05143216,-119.723798,,,Lower Similkameen
CA,Upper Similkameen,BC,British Colombia,49.35586303,-120.0787335,,,Upper Similkameen
CA,Spallumcheen (Splatsin),BC,British Colombia,50.5425142,-119.138698,,,Spallumcheen (Splatsin)
CA,Westbank First Nation,BC,British Colombia,49.8344705,-119.6157934,,,Westbank First Nation
CA,?aqam,BC,British Colombia,49.58349261,-115.7545118,,,?aqam
CA,Tobacco Plains,BC,British Colombia,49.09333391,-115.0819054,,,Tobacco Plains
CA,?Akisq'nuk First Nation,BC,British Colombia,50.41130777,-115.9081595,,,?Akisq'nuk First Nation
CA,Shuswap,BC,British Colombia,50.51585948,-116.0072648,,,Shuswap
CA,Lower Kootenay,BC,British Colombia,49.06674263,-116.5162654,,,Lower Kootenay
CA,Lake Babine Nation,BC,British Colombia,54.23861663,-125.7625174,,,Lake Babine Nation
CA,Takla Landing (Takla Nation),BC,British Colombia,55.482356,-125.975336,,,Takla Landing (Takla Nation)
CA,Tsay Keh Dene,BC,British Colombia,56.892647,-124.962364,,,Tsay Keh Dene
CA,Fort Ware (Kwadacha),BC,British Colombia,57.42367325,-125.6302822,,,Fort Ware (Kwadacha)
CA,Lheidli T'enneh,BC,British Colombia,54.00883353,-122.6143015,,,Lheidli T'enneh
CA,Nadleh Whuten,BC,British Colombia,54.0862479,-124.5908871,,,Nadleh Whuten
CA,Stellat'en First Nation,BC,British Colombia,54.0637965,-124.9111136,,,Stellat'en First Nation
CA,Nak'azdli Whut'en,BC,British Colombia,54.43845786,-124.2501544,,,Nak'azdli Whut'en
CA,Saik'uz First Nation,BC,British Colombia,53.94339054,-124.1140332,,,Saik'uz First Nation
CA,Okanagan,BC,British Colombia,50.35622202,-119.3181038,,,Okanagan
CA,Sunnyside (Tl'azt'en Nation),BC,British Colombia,54.65586883,-124.7235728,,,Sunnyside (Tl'azt'en Nation)
CA,McLeod Lake,BC,British Colombia,54.98456398,-123.0458354,,,McLeod Lake
CA,Burns Lake,BC,British Colombia,54.2366571,-125.771113,,,Burns Lake
CA,Cheslatta Carrier Nation,BC,British Colombia,54.00247491,-125.7141049,,,Cheslatta Carrier Nation
CA,Campbell River No.11,BC,British Colombia,50.0316574,-125.2479194,,,Campbell River No.11
CA,Cape Mudge,BC,British Colombia,50.01840545,-125.2909229,,,Cape Mudge
CA,Comox (K'ómoks First Nation),BC,British Colombia,49.6787687,-124.9589038,,,Comox (K'ómoks First Nation)
CA,Health Bay (Kwikwasut'inuxw Haxwa'mis),BC,British Colombia,50.69639679,-126.6006333,,,Health Bay (Kwikwasut'inuxw Haxwa'mis)
CA,Kwakiutl,BC,British Colombia,50.69449601,-127.408677,,,Kwakiutl
CA,Gwawaenuk Tribe,BC,British Colombia,50.92402074,-126.8221332,,,Gwawaenuk Tribe
CA,Kwiakah,BC,British Colombia,50.42268599,-125.1577604,,,Kwiakah
CA,Mamalilikulla-Qwe'Qwa'Sot'Em (Mamalilikulla First Nation),BC,British Colombia,50.59424358,-126.6823283,,,Mamalilikulla-Qwe'Qwa'Sot'Em (Mamalilikulla First Nation)
CA,Mowachaht/Muchalaht,BC,British Colombia,49.81104001,-126.0718648,,,Mowachaht/Muchalaht
CA,Namgis First Nation,BC,British Colombia,50.59600617,-126.9352744,,,Namgis First Nation
